goertzel_f0,goertzel_f1,matched_corr_f0,matched_corr_f1,iq_mag_f0,iq_mag_f1,final_bit,confidence,method_agreement
0.972599,0.344995,-1.77139,-0.379869,1.91835,0.789947,0,0.67,majority
0.717966,0.183918,1.07532,-0.630302,1.12054,0.759221,0,1,unanimous
0.091479,0.457067,-0.846478,-0.620529,1.59326,0.720858,1,0.67,majority
0.746308,0.184443,1.10132,-0.594264,1.12686,0.767127,0,1,unanimous
0.0502607,0.420849,-1.03749,-0.684918,1.66757,0.762542,1,0.67,majority
0.712613,0.152481,1.20935,-0.507513,1.221,0.750718,0,1,unanimous
0.0654218,0.39981,-1.15056,-0.71118,1.68935,0.764152,1,0.67,majority
0.784965,0.163647,1.2605,-0.43486,1.26423,0.755727,0,1,unanimous
0.0690025,0.385256,-1.37704,-0.786821,1.81058,0.82605,1,0.67,majority
0.756502,0.135422,1.31731,-0.362821,1.31742,0.765742,0,1,unanimous
0.0550279,0.380493,-1.46538,-0.803233,1.82729,0.829222,1,0.67,majority
0.817722,0.141542,1.39452,-0.264941,1.39536,0.77543,0,1,unanimous
0.0910244,0.374451,-1.63747,-0.856387,1.91809,0.871446,1,0.67,majority
0.814969,0.114397,1.38592,-0.20478,1.39323,0.801043,0,1,unanimous
0.0246699,0.403026,-1.74833,-0.870967,1.96897,0.879191,1,0.67,majority
0.743983,0.237694,-1.30994,-0.354616,1.37104,0.367413,0,0.67,majority
1.0526,0.346062,-1.83193,-0.928655,2.00521,1.01873,0,0.67,majority
0.853409,0.10288,1.43496,-0.0359957,1.46285,0.848508,0,1,unanimous
0.0447552,0.448391,-1.96343,-0.91762,2.07759,0.917869,1,0.67,majority
0.823216,0.0928993,1.4689,0.0596948,1.5091,0.881577,0,1,unanimous
0.0652819,0.465648,-2.00372,-0.899308,2.07643,0.899797,1,0.67,majority
0.89279,0.0883472,1.46138,0.142181,1.52012,0.912362,0,1,unanimous
0.0745906,0.492314,-2.125,-0.927079,2.16866,0.929552,1,0.67,majority
0.848449,0.0802944,1.43692,0.214578,1.52023,0.936861,0,1,unanimous
0.0545825,0.547328,-2.15172,-0.910645,2.17354,0.918684,1,0.67,majority
0.875147,0.0759941,1.44125,0.316217,1.54257,0.981627,0,1,unanimous
0.667982,0.360977,-1.95269,-0.478603,2.05706,0.492454,0,0.67,majority
0.338414,0.420758,-1.93314,-0.561242,2.18416,0.64106,1,0.67,majority
0.380247,0.371831,0.848719,-0.551869,1.22356,0.6031,0,1,unanimous
0.291983,0.471519,-1.95679,-0.502293,2.13669,0.61003,1,0.67,majority
0.376155,0.356783,0.975471,-0.503295,1.29762,0.595797,0,1,unanimous
0.366382,0.474319,-2.08385,-0.479937,2.20625,0.604272,1,0.67,majority
1.87823,0.643068,-0.799663,-1.14559,2.16901,1.19819,0,1,unanimous
0.806491,0.125046,1.2384,0.611509,1.45555,1.08662,0,1,unanimous
0.0581277,0.715073,-2.16911,-0.785598,2.1933,0.853141,1,0.67,majority
0.833705,0.111257,1.14797,0.663211,1.39986,1.09668,0,1,unanimous
0.0563907,0.740307,-2.17531,-0.765688,2.21842,0.844823,1,0.67,majority
0.762629,0.158983,1.05762,0.718617,1.3471,1.10285,0,1,unanimous
1.82331,0.146936,-0.909221,-0.367204,1.33282,0.510956,0,0.67,majority
0.346774,0.60529,-2.19674,-0.316412,2.19881,0.529334,1,0.67,majority
0.429151,0.315428,1.27467,-0.335122,1.37011,0.687976,0,1,unanimous
0.351623,0.627228,-2.25272,-0.294166,2.25364,0.514987,1,0.67,majority
0.504291,0.347238,1.28071,-0.298033,1.34337,0.704307,0,1,unanimous
0.316524,0.666201,-2.20296,-0.230157,2.21512,0.487082,1,0.67,majority
0.489748,0.35211,1.37391,-0.221187,1.41521,0.728005,0,1,unanimous
0.374177,0.646248,-2.19846,-0.193463,2.23276,0.471902,1,0.67,majority
0.511464,0.376075,1.32534,-0.203577,1.34701,0.749887,0,1,unanimous
2.53831,0.484078,-1.73125,0.750225,2.52195,0.750233,0,0.67,majority
0.0757946,0.796754,-1.54958,-0.380134,1.89897,0.643707,1,0.67,majority
0.715322,0.164444,0.445773,0.953744,1.01152,1.09941,1,0.67,majority
0.0703195,0.778501,-1.45369,-0.33794,1.86932,0.624162,1,0.67,majority
0.683872,0.191081,0.297305,0.963105,0.968794,1.07223,1,0.67,majority
0.0845569,0.785232,-1.28148,-0.25231,1.79,0.587397,1,0.67,majority
0.671953,0.192533,0.231104,0.9992,0.923337,1.08163,1,0.67,majority
0.0751966,0.754432,-1.13055,-0.178676,1.73752,0.570559,1,0.67,majority
0.645828,0.200558,0.0518877,0.970607,0.870275,1.02699,1,0.67,majority
0.0837332,0.766118,-0.965358,-0.109902,1.67885,0.5517,1,0.67,majority
0.651615,0.218794,-0.0309199,0.986695,0.836493,1.02324,1,0.67,majority
0.0787217,0.726199,-0.774605,-0.0164707,1.62099,0.541739,1,0.67,majority
0.629638,0.207617,-0.182495,0.963136,0.814371,0.983034,1,0.67,majority
0.0876593,0.709452,-0.643644,0.0304662,1.58357,0.527291,1,0.67,majority
0.427146,0.849854,0.202713,0.897171,0.675035,1.16765,1,1,unanimous
2.01075,1.15669,2.15706,0.348683,2.49736,1.2487,0,1,unanimous
0.624747,0.203203,-0.414177,0.926668,0.811362,0.927451,1,0.67,majority
0.0681478,0.641357,-0.25616,0.192143,1.4966,0.540126,1,0.67,majority
0.647919,0.229756,-0.576781,0.879332,0.874293,0.880611,1,0.67,majority
0.0985447,0.6209,-0.0240729,0.285004,1.48067,0.569576,1,0.67,majority
0.64076,0.210806,-0.645567,0.855735,0.870626,0.863673,0,0.67,majority
0.0647191,0.56985,0.167114,0.358655,1.4831,0.590977,1,0.67,majority
0.64137,0.202913,-0.805657,0.787833,0.962219,0.814315,0,0.67,majority
0.10361,0.548551,0.313833,0.412794,1.47957,0.606869,1,0.67,majority
0.687017,0.218026,-0.863734,0.759972,0.975501,0.807869,0,0.67,majority
0.0649344,0.506583,0.552253,0.49891,1.52855,0.658979,0,0.67,majority
1.03066,1.05844,1.17472,0.93439,1.42149,1.0201,0,0.67,majority
0.588146,0.626985,0.654111,0.461985,1.06709,0.774475,0,0.67,majority
0.349913,0.476116,-0.225176,0.489371,1.89291,0.500991,1,0.67,majority
0.583089,0.642952,0.599487,0.52015,1.07804,0.784536,0,0.67,majority
0.330556,0.429361,-0.00365388,0.537529,1.90224,0.542847,1,0.67,majority
1.41417,0.662483,2.50894,1.03199,2.5316,1.22566,0,1,unanimous
0.757103,0.186509,-1.28243,0.474609,1.29261,0.734565,0,0.67,majority
0.100551,0.388514,1.24731,0.736735,1.73217,0.791691,0,0.67,majority
0.748738,0.15604,-1.29499,0.428896,1.29704,0.751997,0,0.67,majority
0.0337506,0.382647,1.38175,0.780533,1.78086,0.8185,0,0.67,majority
0.753893,0.14189,-1.41623,0.321321,1.41629,0.755085,0,0.67,majority
0.0745806,0.369056,1.51903,0.812411,1.83073,0.837469,0,0.67,majority
0.454615,0.542434,0.862971,0.633615,1.86065,0.733324,0,0.67,majority
0.47767,0.581504,0.0460119,0.614806,1.0362,0.680989,1,0.67,majority
0.318098,0.31787,0.920232,0.61248,1.96691,0.622116,0,1,unanimous
0.449297,0.550503,-0.135273,0.593244,1.06315,0.632827,1,0.67,majority
0.350431,0.307407,1.07945,0.610524,1.96662,0.629348,0,1,unanimous
0.445011,0.538124,-0.21393,0.608187,1.0673,0.627701,1,0.67,majority
0.33049,0.318252,1.27369,0.62091,2.02652,0.646382,0,1,unanimous
0.418009,0.494608,-0.344694,0.599757,1.0926,0.605248,1,0.67,majority
2.27504,0.397916,-1.01624,-0.0745649,2.58839,0.460824,0,0.67,majority
0.100237,0.451208,2.05066,0.9131,2.11057,0.913497,0,0.67,majority
0.857998,0.0901557,-1.45119,-0.139778,1.52613,0.904466,0,0.67,majority
0.0480365,0.513966,2.1218,0.919167,2.15579,0.921961,0,0.67,majority
0.850142,0.0847126,-1.48979,-0.247696,1.5826,0.9479,0,0.67,majority
0.100386,0.515261,2.12794,0.897902,2.1426,0.906944,0,0.67,majority
0.893606,0.0761791,-1.40616,-0.30259,1.53298,0.964373,0,0.67,majority
0.0467196,0.577387,2.2248,0.914597,2.22857,0.927381,0,0.67,majority
0.829555,0.0942381,-1.38584,-0.391831,1.53806,0.995172,0,0.67,majority
0.0531751,0.607535,2.16741,0.864496,2.16742,0.889557,0,0.67,majority
0.886659,0.0785579,-1.32657,-0.473743,1.50903,1.03008,0,0.67,majority
0.0610085,0.635404,2.24039,0.867293,2.24357,0.900014,0,0.67,majority
0.823922,0.111777,-1.26575,-0.537105,1.48207,1.053,0,0.67,majority
0.0537655,0.696279,2.18875,0.821238,2.20266,0.873219,0,0.67,majority
0.849372,0.105643,-1.2443,-0.620502,1.47984,1.0887,0,0.67,majority
1.75168,0.226038,0.432165,0.0810117,1.15755,0.376619,0,1,unanimous
2.60361,0.291334,0.897806,-0.238328,2.43173,0.551087,0,1,unanimous
0.0610618,0.741894,2.122,0.751943,2.17647,0.833019,0,0.67,majority
0.810933,0.137092,-1.07484,-0.740966,1.38741,1.11578,0,0.67,majority
0.0579729,0.726795,2.03241,0.695023,2.1239,0.798783,0,0.67,majority
0.8147,0.122463,-0.927647,-0.773428,1.29585,1.10397,0,0.67,majority
0.0577352,0.774827,2.01213,0.661801,2.13654,0.783445,0,0.67,majority
0.762257,0.177656,-0.840924,-0.826431,1.26077,1.11473,0,0.67,majority
0.0708169,0.786636,1.83953,0.564848,2.02078,0.73378,0,0.67,majority
0.791999,0.145644,-0.743651,-0.876909,1.19781,1.12589,0,1,unanimous
0.075107,0.775208,1.80237,0.530239,2.03182,0.715717,0,0.67,majority
0.73738,0.192128,-0.577483,-0.884394,1.11056,1.09808,0,1,unanimous
0.598508,0.34723,-1.32782,0.231056,1.33315,0.433525,0,0.67,majority
0.371553,0.692309,2.12714,0.107968,2.20264,0.459466,0,0.67,majority
0.506933,0.391934,-1.39116,0.117628,1.40292,0.773831,0,0.67,majority
0.382961,0.685385,2.11825,0.0808357,2.23647,0.436928,0,0.67,majority
0.577654,0.439236,-1.35323,0.0821241,1.35553,0.783928,0,0.67,majority
2.05241,0.0886018,2.1531,-0.620909,2.33638,0.722174,0,1,unanimous
0.0724686,0.773377,1.21817,0.230163,1.76446,0.594788,0,0.67,majority
0.688034,0.190937,-0.134712,-0.969309,0.91103,1.04615,0,0.67,majority
0.0781511,0.769663,1.12475,0.189732,1.73414,0.573233,0,0.67,majority
0.681642,0.222392,-0.0280158,-0.985344,0.888161,1.03594,0,0.67,majority
0.0797684,0.745838,0.900661,0.0770294,1.65344,0.554511,0,0.67,majority
0.821737,0.70297,-0.653902,-0.304547,0.89572,0.444067,0,0.67,majority
0.590499,0.528851,-1.27682,-0.137747,1.30422,0.83731,0,0.67,majority
0.355654,0.677084,1.59279,-0.178115,2.09232,0.380472,0,0.67,majority
0.649962,0.584622,-1.24078,-0.199392,1.28899,0.846629,0,0.67,majority
0.362236,0.656542,1.40526,-0.244685,2.04376,0.400496,0,0.67,majority
0.597757,0.572924,-1.19355,-0.246167,1.26886,0.8463,0,0.67,majority
0.354902,0.628507,1.28231,-0.274907,2.02987,0.396094,0,0.67,majority
0.660735,0.616019,-1.0805,-0.275468,1.19843,0.828367,0,0.67,majority
0.360227,0.61915,1.07857,-0.344851,1.97478,0.42716,0,0.67,majority
0.618698,0.611971,-1.07219,-0.350221,1.22657,0.845362,0,0.67,majority
1.36473,0.15423,2.22554,-0.788077,2.40592,0.80985,0,1,unanimous
0.081469,0.571372,-0.14185,-0.352821,1.47465,0.579628,0,0.67,majority
0.698574,0.216705,0.803556,-0.789488,0.951033,0.818707,0,1,unanimous
0.0747513,0.534493,-0.394493,-0.450695,1.50157,0.634653,0,0.67,majority
0.667353,0.191394,0.891493,-0.74699,0.988822,0.801226,0,1,unanimous
0.0585273,0.498087,-0.528947,-0.501704,1.52327,0.647373,1,0.67,majority
0.716811,0.201482,1.02036,-0.66532,1.08355,0.758612,0,1,unanimous
0.086698,0.472297,-0.732921,-0.572012,1.55474,0.687628,1,0.67,majority
0.715432,0.185514,1.05253,-0.626786,1.08966,0.757881,0,1,unanimous
0.0480366,0.437781,-0.916132,-0.637794,1.61686,0.727636,1,0.67,majority
0.737458,0.177551,1.20224,-0.536673,1.21948,0.73651,0,1,unanimous
0.0971527,0.413482,-1.06596,-0.688313,1.65663,0.75333,1,0.67,majority
0.776815,0.176814,1.22661,-0.479667,1.23344,0.741537,0,1,unanimous
0.411784,0.648971,-1.09671,-0.469486,1.85807,0.637574,1,0.67,majority
0.329609,0.352888,-0.3899,-0.573622,1.90765,0.574332,0,0.67,majority
0.517372,0.600539,-0.214589,-0.576712,1.01255,0.701621,0,0.67,majority
1.80522,0.168564,1.03392,-0.402679,2.41723,0.937395,0,1,unanimous
0.0639735,0.3753,-1.57084,-0.837648,1.8832,0.859399,1,0.67,majority
0.786481,0.12532,1.40626,-0.245733,1.41091,0.77517,0,1,unanimous
0.0362169,0.393722,-1.66148,-0.856103,1.90236,0.867022,1,0.67,majority
0.836914,0.128482,1.47986,-0.14241,1.49111,0.797877,0,1,unanimous
0.0880617,0.387079,-1.79768,-0.887225,1.98126,0.892561,1,0.67,majority
0.83057,0.113196,1.44368,-0.0921222,1.46693,0.818042,0,1,unanimous
0.0217418,0.43546,-1.89027,-0.899116,2.02505,0.900493,1,0.67,majority
0.825488,0.0939771,1.47304,0.0159372,1.51026,0.858186,0,1,unanimous
1.78987,0.464068,0.0157151,-0.668018,1.39177,0.669896,0,1,unanimous
0.369709,0.318014,-1.44141,-0.596518,2.02399,0.64361,0,0.67,majority
0.397307,0.475075,0.457912,-0.613723,1.10066,0.613731,0,0.67,majority
0.312929,0.364502,-1.59884,-0.589569,2.08068,0.643899,1,0.67,majority
0.389018,0.437841,0.614905,-0.581583,1.15135,0.586709,0,0.67,majority
0.344728,0.376928,-1.70778,-0.561506,2.08502,0.635064,1,0.67,majority
0.382638,0.42578,0.68199,-0.57959,1.16216,0.597063,0,0.67,majority
2.11194,0.265967,-0.858068,0.39479,2.40289,1.04964,0,0.67,majority
0.0417171,0.609589,-2.17782,-0.882303,2.18135,0.90046,1,0.67,majority
0.867037,0.0858451,1.37375,0.422926,1.52713,1.01969,0,1,unanimous
0.0630365,0.626564,-2.21433,-0.869239,2.21434,0.899094,1,0.67,majority
0.839759,0.0969149,1.2839,0.470116,1.47183,1.02727,0,1,unanimous
0.243876,0.619658,0.591362,-0.989453,0.597306,1.00306,1,0.67,majority
0.316132,0.527319,-2.10658,-0.466244,2.20678,0.602345,1,0.67,majority
0.389399,0.331363,1.10711,-0.449061,1.33139,0.610765,0,1,unanimous
0.377874,0.524305,-2.15128,-0.431705,2.20797,0.590444,1,0.67,majority
0.395303,0.319588,1.10338,-0.44549,1.28949,0.641299,0,1,unanimous
0.331559,0.582674,-2.23398,-0.405801,2.26167,0.575618,1,0.67,majority
0.437859,0.319784,1.22131,-0.376074,1.35901,0.648874,0,1,unanimous
0.379819,0.584479,-2.21908,-0.341096,2.22627,0.550995,1,0.67,majority
0.409625,0.312178,1.2369,-0.355057,1.34814,0.67495,0,1,unanimous
0.360749,0.610435,-2.28727,-0.324431,2.28744,0.533887,1,0.67,majority
0.484843,0.338652,1.27991,-0.311888,1.35889,0.698045,0,1,unanimous
1.71613,0.483249,-2.15959,0.989098,2.38436,1.06797,0,0.67,majority
0.0728713,0.771607,-1.87151,-0.559106,2.05459,0.725296,1,0.67,majority
0.759358,0.165674,0.690743,0.8735,1.154,1.11359,0,0.67,majority
0.0785819,0.809966,-1.76548,-0.500548,2.00201,0.693854,1,0.67,majority
0.746864,0.181413,0.612296,0.921863,1.11299,1.12324,1,0.67,majority
0.0672763,0.790801,-1.6041,-0.412939,1.92086,0.654844,1,0.67,majority
0.735603,0.168568,0.45024,0.933498,1.03047,1.09823,1,0.67,majority
0.0798016,0.812137,-1.53343,-0.37136,1.90069,0.632726,1,0.67,majority
0.701179,0.212299,0.359086,0.968213,0.987937,1.09613,1,0.67,majority
0.0886212,0.803525,-1.33813,-0.273266,1.81022,0.591882,1,0.67,majority
0.702174,0.18604,0.25127,0.989578,0.932596,1.08772,1,0.67,majority
0.0669307,0.761841,-1.23218,-0.224986,1.77838,0.57312,1,0.67,majority
1.46737,1.31759,0.534632,0.503006,1.31773,0.979886,0,1,unanimous
0.604695,0.49933,1.31566,0.0380534,1.32493,0.811343,0,1,unanimous
0.362345,0.688294,-1.73223,0.108572,2.08822,0.404325,1,0.67,majority
0.647805,1.30262,1.93222,-0.395405,1.94069,1.41963,0,0.67,majority
0.651079,0.198619,-0.166206,0.962117,0.840668,0.988282,1,0.67,majority
0.0927146,0.730858,-0.737449,0.00174005,1.60019,0.526182,1,0.67,majority
0.657148,0.21904,-0.235003,0.970677,0.819551,0.982352,1,0.67,majority
0.0765939,0.695587,-0.512763,0.0970785,1.5488,0.536477,1,0.67,majority
0.641972,0.206109,-0.380774,0.939306,0.832267,0.942418,1,0.67,majority
0.0742346,0.667345,-0.347678,0.152356,1.5131,0.53138,1,0.67,majority
0.660477,0.223848,-0.510161,0.898051,0.852126,0.898088,1,0.67,majority
0.0909497,0.636215,-0.122586,0.253388,1.48581,0.557757,1,0.67,majority
0.829118,1.16641,-0.39088,0.879689,2.23588,0.896056,1,0.67,majority
0.580596,0.59229,0.984056,0.324896,1.16641,0.823461,0,0.67,majority
0.335412,0.571113,-0.884398,0.359382,1.94441,0.42115,1,0.67,majority
0.638084,0.639134,0.905253,0.374755,1.1374,0.818524,0,0.67,majority
0.342323,0.544665,-0.648814,0.429887,1.90262,0.474278,1,0.67,majority
0.561342,0.610438,0.836891,0.425564,1.13216,0.816749,0,0.67,majority
0.323064,0.498244,-0.505107,0.443759,1.89112,0.471927,1,0.67,majority
0.481615,0.910784,1.62153,0.70346,1.93166,1.44047,0,0.67,majority
0.720568,0.208574,-1.00703,0.679405,1.06742,0.779717,0,0.67,majority
0.0687565,0.455773,0.796581,0.590344,1.56896,0.700683,0,0.67,majority
0.687004,0.172701,-1.12278,0.601722,1.15308,0.751148,0,0.67,majority
1.05407,0.235805,-0.357706,0.653328,1.27153,0.666099,0,0.67,majority
0.340149,0.421283,0.0546793,0.536272,1.86859,0.537918,1,0.67,majority
0.545182,0.631096,0.438808,0.552507,1.04542,0.753572,1,0.67,majority
0.318745,0.380297,0.28983,0.581814,1.88898,0.582058,1,0.67,majority
0.485127,0.585572,0.303142,0.562134,1.02543,0.721485,1,0.67,majority
0.312786,0.35749,0.415451,0.570427,1.87471,0.571224,1,0.67,majority
0.504269,0.607892,0.157527,0.571023,1.03524,0.692633,1,0.67,majority
0.33991,0.336246,0.647459,0.606332,1.90604,0.609475,0,1,unanimous
0.458816,0.562928,0.106126,0.620739,1.02366,0.70415,1,0.67,majority
0.285155,0.324231,0.789138,0.591742,1.89993,0.600531,0,0.67,majority
0.455527,0.561105,-0.0707964,0.596284,1.04657,0.650293,1,0.67,majority
1.53414,0.607604,-0.0361857,-0.259227,2.33807,0.563446,0,1,unanimous
0.0503223,0.411321,1.84149,0.895547,2.00368,0.899307,0,0.67,majority
0.78207,0.101314,-1.46747,0.0632399,1.49895,0.825783,0,0.67,majority
0.0449287,0.438804,1.88638,0.878686,2.00253,0.879172,0,0.67,majority
0.849504,0.0982678,-1.51008,-0.032599,1.55326,0.861444,0,0.67,majority
0.0794262,0.4521,2.0082,0.919147,2.0829,0.919273,0,0.67,majority
0.814783,0.0893081,-1.43956,-0.081699,1.50741,0.882192,0,0.67,majority
0.0230916,0.518851,2.06001,0.904143,2.10737,0.906007,0,0.67,majority
0.832333,0.0889712,-1.48721,-0.196751,1.57336,0.928818,0,0.67,majority
0.0729691,0.518055,2.10276,0.896809,2.12626,0.90345,0,0.67,majority
0.854742,0.0837978,-1.39726,-0.247642,1.51512,0.937883,0,0.67,majority
0.0247241,0.575026,2.14642,0.895413,2.15549,0.906855,0,0.67,majority
0.832956,0.0917722,-1.41239,-0.346147,1.55673,0.974188,0,0.67,majority
0.086041,0.288484,-0.777392,0.667438,0.91824,0.68309,1,0.67,majority
0.35993,0.443266,1.95645,0.527511,2.15963,0.631295,0,0.67,majority
0.901821,0.687561,-0.384947,1.22115,1.52526,1.29665,0,0.67,majority
0.802696,0.526929,0.0610156,-0.36209,0.0665527,0.611756,0,0.67,majority
0.0557078,0.681649,2.16752,0.821192,2.17675,0.868901,0,0.67,majority
0.835789,0.105942,-1.24951,-0.568301,1.48216,1.06154,0,0.67,majority
0.0560486,0.687978,2.1517,0.794242,2.17749,0.853934,0,0.67,majority
0.824536,0.11659,-1.1431,-0.617959,1.42002,1.06801,0,0.67,majority
0.0512411,0.725672,2.11883,0.758586,2.16192,0.83351,0,0.67,majority
0.818908,0.122892,-1.10613,-0.69754,1.40619,1.09804,0,0.67,majority
0.077088,0.724104,2.0605,0.713209,2.13459,0.811862,0,0.67,majority
1.41733,0.518325,-0.405367,0.0475609,1.02225,0.27796,0,0.67,majority
0.480464,0.329263,-1.23032,0.354792,1.3409,0.680561,0,0.67,majority
0.320895,0.659972,2.23905,0.293455,2.23906,0.523605,0,0.67,majority
0.478295,0.335427,-1.34474,0.281238,1.42276,0.698427,0,0.67,majority
0.372546,0.644523,2.23367,0.255572,2.23914,0.507184,0,0.67,majority
0.486255,0.345803,-1.32792,0.261603,1.3825,0.72357,0,0.67,majority
0.348129,0.685357,2.23868,0.223811,2.25992,0.494078,0,0.67,majority
0.535577,0.379348,-1.38355,0.195902,1.41495,0.743895,0,0.67,majority
0.851211,0.213982,1.96279,-0.18875,1.96467,0.260935,0,1,unanimous
0.0612468,0.795135,1.59617,0.424837,1.9227,0.662453,0,0.67,majority
0.699612,0.214875,-0.41242,-0.916117,1.04096,1.07357,0,0.67,majority
0.109833,0.826035,1.43311,0.336213,1.84581,0.621241,0,0.67,majority
1.00481,0.723105,0.822656,-0.142842,1.67621,0.316827,0,1,unanimous
0.530508,0.429806,-1.38688,0.0435371,1.38733,0.800677,0,0.67,majority
0.385953,0.68415,1.98095,-0.000819873,2.18346,0.407866,0,0.67,majority
0.569406,0.468821,-1.3592,0.00121448,1.36074,0.810909,0,0.67,majority
0.367605,0.704344,1.88606,-0.0501344,2.16043,0.397758,0,0.67,majority
0.580135,0.496525,-1.37654,-0.0738555,1.38395,0.832223,0,0.67,majority
0.3815,0.670715,1.74646,-0.112195,2.11133,0.393368,0,0.67,majority
0.57583,0.50924,-1.28429,-0.0968198,1.30697,0.827358,0,0.67,majority
0.351357,0.688018,1.64092,-0.149095,2.09479,0.379267,0,0.67,majority
0.625301,0.557296,-1.29929,-0.173602,1.34075,0.844248,0,0.67,majority
0.35964,0.654872,1.46278,-0.214465,2.03759,0.397513,0,0.67,majority
0.583399,0.549253,-1.22115,-0.207781,1.28559,0.850291,0,0.67,majority
0.391747,0.604452,1.3663,-0.255689,2.00437,0.36378,0,0.67,majority
0.0850737,0.675498,0.262686,-0.181773,1.4863,0.538066,0,0.67,majority
0.648249,0.210743,0.494725,-0.912278,0.830074,0.912369,0,0.67,majority
0.0581076,0.613895,0.0816811,-0.25997,1.49439,0.56935,0,0.67,majority
0.626961,0.19084,0.651149,-0.851587,0.887461,0.857381,0,1,unanimous
0.0772037,0.594639,-0.0576674,-0.312956,1.48365,0.569925,0,0.67,majority
0.673376,0.215477,0.728223,-0.825663,0.908079,0.842477,0,1,unanimous
0.0630185,0.551809,-0.300048,-0.417289,1.505,0.622333,0,0.67,majority
0.636812,0.177013,0.850141,-0.77378,0.974619,0.812332,0,1,unanimous
0.0596844,0.519846,-0.413557,-0.450203,1.48584,0.61776,0,0.67,majority
0.70759,0.204966,0.948588,-0.714903,1.03007,0.78657,0,1,unanimous
1.12971,0.640066,0.891423,-0.548893,1.27015,0.690462,0,1,unanimous
0.338555,0.470824,0.260624,-0.500836,1.8827,0.512874,0,0.67,majority
0.546486,0.618212,-0.644479,-0.509905,1.09271,0.793414,1,0.67,majority
0.335728,0.438038,0.140872,-0.497024,1.86953,0.501662,0,0.67,majority
0.57711,0.640124,-0.526505,-0.530216,1.07487,0.763436,0,0.67,majority
0.764346,0.167929,1.16067,-0.547926,1.17059,0.745933,0,1,unanimous
0.056241,0.399343,-1.13679,-0.705652,1.67042,0.765045,1,0.67,majority
0.756445,0.160713,1.28871,-0.441859,1.29257,0.743424,0,1,unanimous
0.100296,0.382388,-1.26525,-0.739502,1.69544,0.780471,1,0.67,majority
0.832015,0.174042,1.30071,-0.388177,1.3009,0.760667,0,1,unanimous
0.073367,0.372794,-1.46497,-0.808239,1.80228,0.836066,1,0.67,majority
0.786076,0.138749,1.36016,-0.305816,1.36195,0.771117,0,1,unanimous
0.311266,0.976533,0.54365,-0.996661,0.84939,1.16674,1,0.67,majority
0.338577,0.314623,-0.788256,-0.573213,1.87773,0.586438,0,0.67,majority
0.457482,0.573328,0.0478451,-0.624245,1.06217,0.672323,0,0.67,majority
0.330413,0.308804,-1.04147,-0.60773,1.95438,0.624408,0,0.67,majority
0.425761,0.524762,0.161117,-0.632417,1.05375,0.658614,0,0.67,majority
0.312962,0.320629,-1.15809,-0.585781,1.94942,0.615559,1,0.67,majority
0.423126,0.514581,0.310623,-0.608655,1.09746,0.617858,0,0.67,majority
0.352199,0.316339,-1.33383,-0.590858,1.99,0.631468,0,0.67,majority
0.230801,0.595724,-1.98087,-0.843497,2.00308,0.879243,1,0.67,majority
0.823914,0.0880466,1.47079,0.127508,1.53477,0.903157,0,1,unanimous
0.0473937,0.502457,-2.05453,-0.90497,2.09714,0.907457,1,0.67,majority
0.866687,0.0827033,1.42287,0.19919,1.50707,0.93511,0,1,unanimous
0.0290798,0.548303,-2.15469,-0.92508,2.17782,0.93136,1,0.67,majority
0.811699,0.0906793,1.41491,0.284,1.5292,0.960122,0,1,unanimous
0.0259298,0.596339,-2.13316,-0.88363,2.14039,0.897927,1,0.67,majority
0.858572,0.0831791,1.39946,0.372676,1.53631,0.998977,0,1,unanimous
0.0432136,0.61199,-2.18769,-0.884245,2.18836,0.907608,1,0.67,majority
0.828349,0.0972799,1.29912,0.42311,1.47419,1.00781,0,1,unanimous
0.0489365,0.677536,-2.16926,-0.847839,2.17052,0.882304,1,0.67,majority
0.83232,0.101173,1.29641,0.527864,1.48894,1.0533,0,1,unanimous
0.0450607,0.677235,-2.16185,-0.818746,2.17288,0.867832,1,0.67,majority
0.833068,0.104131,1.19174,0.572056,1.42381,1.05919,0,1,unanimous
0.0547997,0.733499,-2.17836,-0.809913,2.20236,0.869735,1,0.67,majority
1.32012,0.935181,-0.362438,-0.211375,0.92773,0.765693,0,0.67,majority
0.656352,1.17055,-1.81625,-0.297269,2.16673,0.893249,1,0.67,majority
0.830195,0.113933,1.05025,0.709625,1.35468,1.09744,0,1,unanimous
0.0501336,0.758849,-2.08477,-0.716319,2.16298,0.815576,1,0.67,majority
0.784729,0.153503,0.95896,0.761143,1.31116,1.10679,0,1,unanimous
0.0620216,0.780783,-1.9664,-0.643082,2.08504,0.77205,1,0.67,majority
0.804398,0.129551,0.88642,0.827959,1.27157,1.12682,0,1,unanimous
0.0556721,0.778077,-1.92346,-0.607305,2.07712,0.754556,1,0.67,majority
0.754108,0.165794,0.746056,0.849591,1.19184,1.10677,0,0.67,majority
0.0821922,0.82446,-1.79373,-0.535343,2.00501,0.717651,1,0.67,majority
0.75072,0.171436,0.70054,0.914237,1.16758,1.13515,0,0.67,majority
0.0534533,0.793242,-1.67609,-0.472001,1.95205,0.689233,1,0.67,majority
0.832407,1.34063,-1.47123,0.540097,2.00383,0.797501,1,0.67,majority
0.526108,0.397677,1.34294,-0.161002,1.34932,0.76024,0,1,unanimous
0.343832,0.696241,-2.08981,-0.0903078,2.19601,0.435875,1,0.67,majority
